cgpa,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,branch_Civil,branch_ECE,branch_EEE,branch_IT,branch_Mechanical
9.06,3,1,0,0,1,83.2,4.2,74.1,1,2,0,51.4,2,False,False,False,False,False
8.24,3,1,0,0,1,7.6,8.0,88.2,2,6,0,93.2,2,False,False,False,True,False
9.21,3,1,0,0,0,95.6,5.4,96.8,2,4,0,64.4,1,True,False,False,False,False
9.07,3,1,1,0,1,62.2,8.0,64.6,3,4,2,99.3,3,False,False,True,False,False
9.96,1,1,0,1,1,12.7,7.0,66.5,2,5,0,95.7,3,True,False,False,False,False
8.41,3,1,1,1,0,24.1,8.3,99.0,2,3,0,91.7,3,False,False,False,True,False
9.2,1,0,1,0,1,62.3,6.0,92.2,3,2,0,77.2,2,False,False,False,False,True
5.71,3,1,1,1,0,82.3,8.9,63.3,0,1,0,66.5,3,True,False,False,False,False
8.73,2,1,0,0,1,78.9,7.5,62.0,0,1,0,42.9,2,False,False,False,True,False
8.83,1,1,1,0,1,84.5,7.6,84.6,0,3,0,64.4,3,False,False,False,False,True
8.2,1,1,0,1,0,68.7,7.4,91.6,1,6,0,80.0,2,False,False,False,False,True
5.22,2,1,0,0,1,73.0,7.0,98.1,1,4,0,67.7,2,False,False,True,False,False
7.35,1,0,1,0,0,5.1,9.7,54.8,1,6,0,81.0,1,False,False,False,False,True
7.38,1,1,1,0,0,83.4,6.1,49.1,0,2,0,44.1,2,False,True,False,False,False
8.93,1,0,1,0,1,19.7,6.6,85.0,1,1,0,52.0,2,False,False,False,False,False
9.06,3,1,1,0,1,2.5,4.7,90.3,0,6,0,70.9,3,True,False,False,False,False
6.76,3,1,1,1,1,9.6,7.7,56.0,1,6,0,107.1,4,False,True,False,False,False
5.46,2,1,0,0,0,38.1,6.7,76.0,1,1,1,49.3,1,False,False,False,False,True
6.65,3,1,1,0,1,60.2,9.8,83.4,1,4,0,87.0,3,False,True,False,False,False
8.9,2,0,0,0,1,88.5,7.5,57.4,1,6,0,72.3,1,False,False,False,True,False
5.66,3,0,0,0,1,66.4,5.9,87.6,1,3,1,51.1,1,False,True,False,False,False
6.34,3,1,0,0,1,89.4,5.1,41.3,2,5,1,77.0,2,False,False,True,False,False
5.57,1,1,0,0,1,36.4,9.5,46.5,3,6,0,103.6,2,False,True,False,False,False
9.53,2,1,1,1,0,77.4,5.5,56.8,1,6,0,88.0,3,False,False,False,False,True
7.21,2,1,1,0,1,78.8,4.6,97.6,0,4,0,65.4,3,False,False,False,False,False
7.3,1,0,0,0,0,68.5,8.9,65.2,3,6,3,83.3,0,False,False,False,False,True
7.49,1,1,0,1,1,12.8,5.2,60.0,0,6,1,77.2,3,False,False,False,False,False
7.97,1,1,1,0,0,9.1,9.7,99.7,1,2,2,69.6,2,False,True,False,False,False
6.95,2,1,0,1,0,77.1,8.7,51.1,0,4,0,63.2,2,False,False,True,False,False
6.34,3,0,0,0,0,61.8,7.3,97.4,2,1,1,45.3,0,False,True,False,False,False
7.46,3,0,1,0,0,46.1,7.3,48.5,2,1,0,53.7,1,True,False,False,False,False
6.53,3,0,0,1,1,78.7,9.2,78.3,0,2,2,60.4,2,False,False,False,False,True
5.69,1,1,1,0,0,34.1,8.1,51.2,3,1,0,77.4,2,True,False,False,False,False
5.28,3,0,0,0,1,43.5,4.5,91.2,3,3,0,64.3,1,False,False,False,False,False
7.71,2,1,1,0,0,11.9,6.6,62.3,1,1,0,50.8,2,False,False,False,False,True
9.85,3,1,1,0,1,61.3,7.9,98.3,1,6,0,95.2,3,False,False,False,False,True
9.99,1,1,1,0,0,59.9,6.4,76.7,0,5,2,65.4,2,True,False,False,False,False
5.92,1,1,1,0,0,31.0,5.1,91.8,0,2,3,47.3,2,False,True,False,False,False
7.78,2,1,1,0,0,36.8,6.6,90.9,0,6,0,64.9,2,False,False,False,False,False
8.55,2,0,0,0,1,23.7,9.2,84.1,1,5,0,73.5,1,False,False,False,True,False
6.76,1,1,0,0,0,91.3,5.8,81.2,1,3,1,57.3,1,False,True,False,False,False
6.34,3,1,0,1,1,6.2,10.0,49.0,1,3,0,87.1,3,False,False,False,True,False
6.56,3,0,1,0,0,18.6,5.5,41.4,0,3,0,38.8,1,False,False,True,False,False
5.5,2,1,0,0,0,10.8,9.2,78.4,1,6,0,77.1,1,False,False,False,False,True
7.86,1,1,0,1,1,53.4,5.0,91.9,0,6,1,79.3,3,False,False,False,True,False
6.01,1,0,1,0,0,0.9,5.7,40.8,1,2,0,45.9,1,False,True,False,False,False
8.45,3,1,1,0,1,18.8,6.0,80.8,2,1,0,76.5,3,False,False,True,False,False
8.5,3,0,1,0,0,70.7,4.8,50.2,2,3,0,63.0,1,False,True,False,False,False
6.53,2,1,0,0,1,58.4,7.1,59.1,2,1,0,68.6,2,False,False,False,False,False
8.1,2,1,1,1,0,43.7,5.5,47.2,3,6,0,108.6,3,True,False,False,False,False
5.91,3,1,1,0,0,28.8,6.6,48.4,1,2,0,56.8,2,True,False,False,False,False
5.8,1,0,0,1,0,90.2,4.3,55.5,0,4,0,38.1,1,False,False,False,True,False
7.97,2,0,0,1,0,30.5,6.3,98.0,0,6,0,55.5,1,False,False,True,False,False
5.16,1,0,1,1,0,70.5,5.1,85.0,0,3,0,51.8,2,True,False,False,False,False
9.12,2,1,1,0,1,8.1,7.1,45.2,0,4,0,67.7,3,False,False,False,False,False
9.2,2,0,0,1,1,43.3,5.6,48.2,0,1,0,45.4,2,True,False,False,False,False
8.75,1,1,1,0,1,100.0,4.0,43.1,1,4,0,69.1,3,False,True,False,False,False
5.63,2,0,0,0,0,41.6,6.8,48.7,1,5,0,59.6,0,False,False,False,False,False
6.33,3,1,0,0,1,63.4,4.8,66.6,1,3,0,58.8,2,False,False,False,False,True
8.56,1,0,1,0,0,84.8,8.2,46.6,1,6,0,74.2,1,False,False,False,False,False
8.92,2,1,0,0,1,33.8,9.5,98.9,1,2,0,70.1,2,False,False,False,True,False
5.42,1,1,0,1,0,32.7,4.4,93.2,0,1,0,34.0,2,False,False,False,True,False
7.16,2,1,0,0,0,73.8,7.8,91.2,1,1,1,48.4,1,False,True,False,False,False
6.53,1,0,1,0,1,82.0,8.0,99.3,0,1,1,45.3,2,False,False,False,True,False
7.82,3,1,0,0,0,49.3,5.3,76.9,0,2,0,36.8,1,False,True,False,False,False
7.35,2,0,1,0,1,58.3,7.3,96.5,1,1,0,59.8,2,False,False,False,False,True
7.69,3,1,0,1,0,18.9,8.6,45.5,1,4,0,78.2,2,False,False,False,True,False
8.65,2,0,1,1,0,74.1,4.8,79.2,0,2,0,47.1,2,False,True,False,False,False
9.46,3,0,1,0,1,87.4,10.0,44.1,2,1,0,75.7,2,False,False,True,False,False
7.12,3,1,0,0,0,89.2,7.9,43.4,2,3,0,71.9,1,False,False,False,False,False
5.85,1,1,1,0,0,16.6,7.9,54.3,1,3,0,65.2,2,False,True,False,False,False
9.93,2,1,0,0,0,65.1,8.2,72.1,3,5,0,93.0,1,False,True,False,False,False
9.44,2,1,1,0,1,31.9,4.3,56.7,1,3,0,66.3,3,False,False,False,True,False
9.14,3,0,0,1,0,4.6,4.3,51.3,1,1,1,40.9,1,False,False,False,False,True
9.13,3,0,1,0,0,10.8,6.5,78.3,0,4,3,53.6,1,False,False,True,False,False
9.38,3,1,1,1,0,28.9,7.5,88.0,0,3,1,71.7,3,False,False,False,False,False
9.97,3,1,1,0,0,86.2,6.0,46.4,0,1,1,39.7,2,False,True,False,False,False
9.89,2,1,0,1,0,7.9,5.4,89.8,0,6,0,63.4,2,False,True,False,False,False
6.53,2,1,1,1,0,70.4,7.5,64.5,0,4,0,72.0,3,False,False,False,True,False
5.22,2,0,1,0,0,67.5,7.5,66.1,1,6,1,76.9,1,False,False,False,True,False
8.46,2,1,1,1,0,7.5,4.6,94.7,1,5,3,80.7,3,False,False,False,False,False
5.4,2,0,1,1,0,72.6,7.9,83.9,1,6,1,81.4,2,True,False,False,False,False
9.89,3,1,0,0,0,49.2,4.3,70.2,0,4,0,41.0,1,False,False,False,False,True
5.39,3,1,1,0,0,97.2,4.2,50.7,1,1,2,52.3,2,False,False,False,False,False
6.74,2,1,0,0,0,78.0,9.2,42.4,0,6,0,63.5,1,True,False,False,False,False
5.03,3,1,1,0,0,5.1,5.4,78.4,0,1,2,36.5,2,False,True,False,False,False
9.66,2,1,0,0,1,98.7,5.5,83.3,1,6,1,74.1,2,False,True,False,False,False
8.37,3,0,0,0,0,31.7,8.1,68.6,2,5,3,68.5,0,True,False,False,False,False
9.05,1,0,1,0,0,85.3,9.3,99.8,3,1,0,68.5,1,False,False,True,False,False
9.31,2,1,0,1,0,11.7,5.5,63.2,0,1,1,41.6,2,False,False,False,False,True
6.32,3,0,1,1,0,84.3,4.0,51.4,2,3,2,69.6,2,False,False,False,False,True
5.17,1,1,1,0,1,30.4,4.7,99.5,0,5,0,73.9,3,False,False,False,True,False
8.0,2,1,1,0,1,21.4,5.9,72.7,0,6,0,74.4,3,True,False,False,False,False
8.84,1,1,0,0,1,38.1,8.9,49.0,3,4,0,92.3,2,False,False,False,False,False
9.82,1,1,1,0,0,7.6,8.7,44.2,1,2,0,70.0,2,True,False,False,False,False
5.83,1,0,1,1,0,42.9,5.7,56.9,0,2,0,43.1,2,False,False,False,False,True
6.64,1,1,0,1,0,57.5,4.9,80.8,1,2,2,53.1,2,False,False,False,False,True
5.69,2,0,0,0,0,9.4,5.3,90.0,3,4,3,64.3,0,False,False,False,True,False
8.97,1,1,0,1,0,15.1,4.9,48.2,1,6,0,71.0,2,False,False,False,False,True
6.18,3,1,1,0,1,99.2,7.6,67.4,0,6,0,84.5,3,False,False,False,False,True
5.74,1,1,0,1,0,98.2,7.7,98.9,1,3,0,66.2,2,True,False,False,False,False
5.77,2,0,0,1,0,1.5,8.8,75.2,0,4,0,57.3,1,False,True,False,False,False
9.65,2,0,0,0,0,79.1,5.7,54.7,3,3,0,63.1,0,False,False,True,False,False
9.41,2,1,0,0,0,2.2,10.0,66.6,1,1,1,57.6,1,True,False,False,False,False
8.17,1,1,1,1,0,7.2,8.8,73.3,1,3,0,83.3,3,False,False,False,False,True
5.29,3,1,1,1,0,24.0,6.4,92.0,3,1,2,79.3,3,True,False,False,False,False
9.87,2,1,0,0,0,19.5,7.3,78.8,0,1,0,37.7,1,False,False,False,False,True
7.94,1,1,0,0,0,14.3,5.1,78.2,1,2,0,45.7,1,False,False,False,False,True
8.65,2,1,1,1,0,64.9,8.9,66.0,2,2,0,89.7,3,False,False,True,False,False
7.86,3,1,0,0,1,96.1,4.2,80.6,0,2,2,39.6,2,False,True,False,False,False
5.43,2,1,0,0,0,40.3,6.8,62.5,2,3,0,68.2,1,False,False,False,False,False
5.71,1,1,1,0,0,98.9,4.4,84.6,3,6,0,96.7,2,False,False,False,False,False
8.3,3,1,0,1,1,96.5,9.0,56.8,2,6,1,103.7,3,True,False,False,False,False
8.3,3,1,0,1,0,68.1,9.3,41.5,2,1,0,72.0,2,False,False,True,False,False
7.67,3,1,1,0,0,36.1,6.1,61.3,0,5,0,64.0,2,False,False,False,True,False
7.07,3,1,1,0,1,70.8,9.5,53.9,0,5,0,81.0,3,False,False,False,False,True
9.87,3,1,0,0,0,20.9,9.2,71.2,1,6,0,78.3,1,False,False,False,False,False
6.59,2,0,0,1,1,18.8,4.7,79.7,1,3,0,62.6,2,False,False,False,False,True
5.71,2,0,1,1,1,96.4,6.3,60.4,3,4,0,101.7,3,False,False,False,False,True
8.27,3,0,0,0,0,31.2,8.7,64.3,1,1,0,42.7,0,False,False,False,False,True
5.94,1,1,1,1,1,72.2,9.3,64.6,0,5,0,96.4,4,False,False,False,False,False
8.97,3,0,0,1,1,40.0,4.1,75.9,0,1,0,42.0,2,True,False,False,False,False
6.45,2,0,1,1,0,44.7,4.7,90.7,0,2,0,46.1,2,False,False,False,False,True
6.09,1,1,1,1,1,71.3,8.6,73.7,1,3,0,87.8,4,False,False,True,False,False
5.98,2,1,1,1,1,62.9,8.9,64.2,0,3,0,86.6,4,False,False,False,False,True
8.09,2,1,1,0,0,42.3,6.4,65.4,1,5,0,74.4,2,False,False,False,False,True
8.16,3,1,0,0,0,44.9,9.5,95.1,0,5,0,66.2,1,False,False,False,False,True
9.94,2,1,1,1,1,79.6,7.7,61.9,0,5,0,84.5,4,False,True,False,False,False
8.69,3,1,0,1,0,51.9,6.2,95.2,0,5,0,64.5,2,True,False,False,False,False
5.33,2,0,1,1,0,33.4,8.3,62.2,1,2,0,63.3,2,False,False,True,False,False
9.89,2,0,1,0,1,39.7,7.0,42.6,0,4,0,63.5,2,False,False,False,False,False
6.75,3,1,0,0,0,23.8,9.9,87.8,1,6,0,79.5,1,False,False,False,False,True
9.32,3,0,0,0,0,12.6,7.2,46.1,0,1,0,22.8,0,False,True,False,False,False
7.61,1,0,1,1,1,6.1,9.8,55.4,1,4,2,88.7,3,True,False,False,False,False
9.55,2,0,1,0,1,56.6,4.7,66.2,1,5,0,70.5,2,True,False,False,False,False
8.19,2,1,1,1,1,61.5,6.0,59.5,2,1,0,78.4,4,False,False,False,False,False
7.27,2,1,1,0,0,47.5,6.2,61.5,1,6,1,78.5,2,False,False,True,False,False
9.85,3,1,0,0,0,33.5,9.2,98.2,1,4,1,70.6,1,False,False,False,False,True
9.41,2,0,1,0,0,57.0,9.7,76.5,2,1,1,61.3,1,False,False,False,True,False
5.38,2,1,1,0,0,22.4,4.0,40.1,1,6,2,76.4,2,False,False,False,False,True
9.6,3,1,0,0,0,33.2,4.1,42.8,1,5,0,58.1,1,False,False,False,True,False
9.7,2,1,1,0,0,14.8,5.6,50.0,0,3,2,51.9,2,False,False,True,False,False
6.52,3,0,1,0,1,28.7,6.3,53.5,1,5,2,71.9,2,False,False,True,False,False
6.64,2,1,1,0,1,57.1,5.5,63.5,1,6,0,83.0,3,False,False,True,False,False
9.38,2,0,1,0,1,25.7,5.3,69.4,0,1,0,44.7,2,True,False,False,False,False
9.09,3,1,1,1,0,67.7,4.2,68.1,3,5,1,93.0,3,True,False,False,False,False
6.43,2,1,0,1,0,54.5,9.8,80.0,2,1,0,75.2,2,True,False,False,False,False
6.06,3,0,1,0,1,61.8,5.0,58.2,0,1,1,36.1,2,True,False,False,False,False
9.47,3,1,1,1,0,56.4,5.7,45.1,2,4,0,83.2,3,False,False,False,False,False
5.32,1,0,1,0,1,78.3,5.4,81.9,0,1,1,38.5,2,False,False,False,True,False
5.66,1,0,1,0,0,29.5,9.4,50.5,2,1,0,61.5,1,False,True,False,False,False
7.89,3,1,1,0,1,47.4,7.8,91.2,0,5,1,76.1,3,False,True,False,False,False
5.83,3,1,0,0,0,40.3,6.9,50.5,0,4,0,55.6,1,False,False,False,False,True
7.41,3,1,0,0,1,41.4,4.6,82.2,2,5,1,81.2,2,False,True,False,False,False
8.21,3,0,0,0,0,80.2,5.7,77.5,1,1,0,35.1,0,False,True,False,False,False
9.5,2,1,1,0,0,38.6,4.4,95.4,0,2,0,42.5,2,False,False,False,False,False
7.54,3,0,0,1,0,36.0,6.8,73.7,2,6,1,83.0,1,False,False,False,False,False
7.68,1,1,0,0,0,71.4,9.4,85.2,1,4,0,64.8,1,False,False,False,True,False
6.86,1,1,1,0,0,88.0,8.8,99.9,1,4,0,75.3,2,False,False,False,True,False
7.99,2,1,0,0,1,61.1,4.5,80.0,1,3,1,55.1,2,False,False,False,False,False
8.23,3,1,0,0,1,3.5,8.6,83.4,3,3,0,92.7,2,False,False,False,True,False
9.16,2,0,1,0,0,52.4,8.4,89.3,0,4,0,55.0,1,False,False,False,False,False
9.98,1,1,1,0,1,17.6,4.7,53.3,2,6,0,94.4,3,False,False,True,False,False
7.74,3,0,1,0,0,63.3,5.1,70.8,2,5,0,67.8,1,True,False,False,False,False
8.05,2,0,0,0,1,99.1,5.5,88.5,2,5,0,75.7,1,False,False,False,True,False
5.51,1,0,1,0,0,29.7,7.4,93.0,0,3,0,49.8,1,False,False,False,False,True
7.69,2,0,0,0,0,76.1,8.5,73.1,2,3,0,56.1,0,False,False,True,False,False
5.88,3,1,0,0,0,46.5,7.8,44.4,2,2,1,66.3,1,False,False,False,False,False
6.23,1,0,0,0,0,66.7,6.6,51.3,1,3,0,42.2,0,False,True,False,False,False
7.44,3,1,0,0,1,21.2,7.1,72.3,3,4,0,88.0,2,True,False,False,False,False
9.87,3,1,1,0,0,97.1,4.8,46.7,1,6,1,69.8,2,False,True,False,False,False
6.06,3,1,1,0,1,37.5,5.2,88.4,1,4,1,78.0,3,False,False,False,False,False
5.3,1,1,1,1,0,63.7,7.8,46.7,2,4,0,88.8,3,False,False,True,False,False
8.24,1,0,1,0,0,75.5,9.0,54.0,1,1,0,55.6,1,False,False,True,False,False
8.69,1,0,0,0,0,70.5,7.5,43.0,3,4,1,75.5,0,False,False,False,True,False
9.54,3,1,0,1,1,91.5,8.6,90.3,2,6,0,101.2,3,False,False,True,False,False
7.82,2,1,1,0,0,41.8,6.3,43.5,2,2,0,67.1,2,False,False,False,True,False
8.66,2,0,1,0,0,79.2,8.5,68.6,0,4,0,52.1,1,False,False,False,False,False
7.77,3,1,0,0,0,83.6,9.8,66.3,1,2,1,56.5,1,False,False,False,True,False
5.61,1,0,0,1,1,5.8,7.4,45.1,3,1,0,81.5,2,False,False,False,True,False
5.39,3,1,0,1,1,58.2,9.4,41.3,0,6,0,91.7,3,False,True,False,False,False
8.12,2,1,1,0,0,73.4,7.4,44.2,0,6,1,73.2,2,False,False,False,False,True
5.4,1,1,0,1,0,51.5,5.6,83.4,0,4,0,53.3,2,False,False,False,False,True
7.0,1,0,0,0,1,65.4,5.8,93.5,1,4,0,53.8,1,False,False,False,False,False
7.94,2,0,1,0,0,69.6,9.7,97.8,1,4,0,71.1,1,False,False,True,False,False
9.2,1,0,1,0,1,15.3,4.5,78.5,1,2,0,55.8,2,False,True,False,False,False
7.46,2,1,1,0,1,53.2,9.8,85.0,3,5,0,111.4,3,True,False,False,False,False
9.4,3,1,0,0,1,18.5,5.6,64.5,1,6,1,72.0,2,False,False,False,False,False
8.63,3,0,1,0,0,71.3,5.9,82.9,1,1,1,45.5,1,False,False,False,False,False
8.16,2,1,1,0,0,34.9,6.6,60.1,0,1,0,41.4,2,False,False,True,False,False
9.54,2,0,1,1,1,24.9,9.2,57.6,1,4,2,91.3,3,True,False,False,False,False
8.95,1,0,1,1,0,1.0,7.3,94.8,0,2,0,49.0,2,False,False,False,True,False
9.86,1,0,1,0,1,98.0,7.2,81.1,0,4,0,64.2,2,True,False,False,False,False
6.36,2,1,0,0,1,85.0,4.6,84.0,2,5,1,79.2,2,True,False,False,False,False
5.57,2,1,1,0,1,35.0,6.4,90.3,0,2,0,54.2,3,False,False,False,True,False
5.73,1,0,0,1,1,0.2,9.2,44.7,1,6,0,90.6,2,False,False,False,False,True
6.49,2,0,0,1,0,45.2,7.4,93.6,0,2,1,38.0,1,False,True,False,False,False
8.97,2,1,1,0,1,12.4,5.2,47.1,2,1,0,72.7,3,False,False,False,False,False
7.63,1,0,0,0,0,47.6,8.5,63.9,2,5,2,74.3,0,True,False,False,False,False
6.67,2,0,1,0,0,40.2,5.2,75.0,2,3,1,60.2,1,False,False,True,False,False
9.18,2,1,0,0,1,80.6,6.1,70.9,2,2,0,71.4,2,False,True,False,False,False
7.28,3,1,1,1,1,1.0,5.1,65.4,2,6,0,107.5,4,False,False,False,True,False
5.92,3,0,0,0,1,0.2,6.4,65.2,2,6,1,76.2,1,False,False,False,True,False
5.55,2,1,0,0,0,94.3,6.3,42.0,2,6,0,78.6,1,False,False,False,False,False
5.87,1,1,1,0,0,6.6,7.1,58.8,2,5,1,86.7,2,False,False,False,False,False
6.63,2,1,1,1,0,87.7,6.3,58.5,1,2,2,66.8,3,False,False,True,False,False
9.6,1,1,0,0,1,9.3,5.0,40.7,1,6,0,75.3,2,True,False,False,False,False
7.77,1,1,1,1,0,19.3,8.4,60.9,1,4,0,83.9,3,True,False,False,False,False
6.27,3,1,0,0,0,32.8,8.0,83.8,1,5,0,70.7,1,False,False,False,True,False
9.88,1,1,0,0,1,79.4,7.6,87.5,1,2,0,59.2,2,False,False,False,False,False
8.56,3,1,0,0,0,79.0,7.0,57.0,2,3,0,66.7,1,True,False,False,False,False
8.19,2,0,0,0,1,15.0,8.5,46.1,1,5,0,73.0,1,False,False,False,False,False
8.19,2,1,1,1,1,38.8,8.5,40.9,0,1,0,73.0,4,False,False,True,False,False
9.11,3,0,0,0,0,15.0,7.0,88.1,1,6,0,65.0,0,False,False,True,False,False
5.12,3,1,0,0,0,55.3,9.6,82.2,1,4,3,70.6,1,False,False,False,False,False
6.43,1,1,1,0,0,6.0,4.8,76.6,1,4,0,64.2,2,True,False,False,False,False
5.64,3,1,1,0,1,75.2,4.0,69.1,2,3,0,76.5,3,False,False,False,False,False
9.43,1,0,1,0,0,49.9,9.1,66.1,3,4,0,85.2,1,False,True,False,False,False
8.2,2,0,1,0,0,24.0,7.3,46.5,3,6,0,96.5,1,False,False,True,False,False
7.96,1,0,0,0,0,23.4,7.6,81.7,0,5,0,43.9,0,False,False,False,False,True
6.87,1,0,0,0,0,9.3,6.8,57.2,0,5,0,43.4,0,False,False,False,False,True
8.86,1,1,1,0,0,38.2,4.2,51.8,0,1,0,38.2,2,False,True,False,False,False
5.84,3,1,0,0,0,49.4,4.2,67.3,3,3,1,68.0,1,True,False,False,False,False
7.64,2,1,1,1,1,7.4,4.3,96.3,1,3,0,80.3,4,False,False,False,True,False
8.22,1,0,0,1,1,18.9,7.4,96.1,0,4,0,61.1,2,True,False,False,False,False
8.97,3,1,0,0,1,97.3,9.7,78.6,0,3,0,64.9,2,True,False,False,False,False
9.69,2,1,0,1,0,25.3,8.1,77.5,1,3,0,66.8,2,False,False,False,False,False
8.39,2,1,1,0,0,40.9,4.9,79.0,1,5,0,71.3,2,True,False,False,False,False
6.82,2,1,0,0,0,0.2,8.2,90.1,1,1,0,50.9,1,True,False,False,False,False
5.65,2,1,0,0,1,57.5,6.1,72.0,2,5,0,85.3,2,True,False,False,False,False
6.78,2,1,1,0,1,32.4,9.3,96.1,0,2,0,65.0,3,False,False,False,True,False
8.04,3,0,0,0,0,32.7,6.5,53.8,2,5,0,59.9,0,False,False,False,False,False
5.57,2,0,1,0,0,96.9,6.2,42.5,0,1,0,30.6,1,False,False,False,True,False
7.47,2,0,1,0,0,24.5,4.5,85.1,0,3,0,43.2,1,False,True,False,False,False
6.44,1,1,1,0,0,94.7,6.3,62.3,1,6,0,79.2,2,False,True,False,False,False
8.98,1,0,1,0,0,96.4,7.6,92.1,2,6,0,83.9,1,False,False,True,False,False
5.44,2,1,1,0,1,20.0,8.5,94.7,1,5,0,88.0,3,False,False,False,True,False
5.37,1,0,0,0,0,2.1,8.7,78.9,0,2,0,39.2,0,False,False,False,False,False
5.12,2,0,1,0,0,83.6,8.2,52.1,3,2,0,73.1,1,False,False,False,False,False
6.21,2,1,0,1,0,83.4,6.3,89.4,0,4,0,56.4,2,False,True,False,False,False
9.51,1,1,1,0,1,97.8,4.8,47.5,1,4,0,70.0,3,False,False,False,False,True
5.5,2,1,0,0,1,70.3,4.2,95.9,3,5,0,83.6,2,False,True,False,False,False
9.94,1,0,1,1,1,2.3,7.2,40.3,2,6,0,98.8,3,False,True,False,False,False
6.83,2,1,0,0,0,56.2,7.0,99.2,0,6,0,62.1,1,False,False,True,False,False
6.64,1,0,0,0,0,97.5,5.5,90.2,1,3,0,37.6,0,True,False,False,False,False
6.16,1,1,0,0,1,50.9,9.5,55.4,0,6,0,80.4,2,True,False,False,False,False
6.42,2,0,0,0,0,47.3,8.0,83.5,0,3,0,38.0,0,True,False,False,False,False
5.86,1,1,1,1,0,12.3,4.8,51.1,1,1,0,60.6,3,False,False,True,False,False
9.36,2,1,0,0,1,41.1,8.8,68.0,1,3,0,71.2,2,True,False,False,False,False
9.08,2,1,1,0,0,7.1,5.3,53.8,1,6,2,71.6,2,False,True,False,False,False
8.48,1,1,1,0,1,11.1,8.1,93.2,0,3,1,65.5,3,False,False,False,False,False
9.55,2,0,0,0,0,5.0,6.5,97.7,1,6,1,58.5,0,False,False,False,False,False
5.02,2,1,1,0,1,86.8,8.8,96.2,1,2,0,74.2,3,False,False,False,False,True
6.64,3,1,1,0,0,32.0,7.9,86.4,1,5,1,76.8,2,False,False,False,False,True
7.76,2,1,1,0,0,6.3,9.2,74.1,1,1,0,57.6,2,False,False,True,False,False
6.63,2,1,0,0,0,7.7,8.8,58.1,1,3,0,57.6,1,False,True,False,False,False
7.94,2,1,0,1,1,68.5,9.1,69.8,1,6,0,98.0,3,False,False,False,False,False
8.22,1,0,0,0,0,19.2,5.7,41.8,2,5,0,65.1,0,False,False,True,False,False
9.11,2,1,1,0,1,69.0,8.6,41.1,2,4,0,93.3,3,True,False,False,False,False
6.16,2,1,1,1,1,36.9,8.2,67.6,0,6,2,95.1,4,False,True,False,False,False
9.57,1,1,1,0,0,8.4,6.7,73.7,1,4,0,67.9,2,False,True,False,False,False
8.54,2,0,0,0,1,91.1,9.7,49.8,1,6,2,81.2,1,True,False,False,False,False
6.59,1,0,0,0,1,0.3,5.7,97.1,2,2,1,61.5,1,False,False,True,False,False
9.1,2,1,1,0,0,43.1,4.7,55.2,2,3,0,67.4,2,True,False,False,False,False
9.18,1,1,0,1,0,6.1,6.9,66.3,1,5,0,75.0,2,True,False,False,False,False
7.91,2,0,1,0,1,75.5,6.1,53.6,1,3,1,59.6,2,False,False,False,True,False
7.6,1,1,1,0,0,14.0,8.2,59.3,2,6,0,98.9,2,False,True,False,False,False
9.66,1,1,1,0,0,24.5,5.0,70.5,1,6,0,70.8,2,False,False,False,True,False
9.23,1,1,1,0,0,95.2,9.6,86.5,1,4,0,83.7,2,False,True,False,False,False
8.25,3,1,1,0,0,11.2,4.3,55.4,0,5,0,56.8,2,False,False,False,False,True
7.52,3,1,0,0,0,84.7,7.6,67.5,1,4,0,62.3,1,False,False,False,True,False
8.04,2,0,0,0,0,54.8,6.3,68.0,1,1,0,34.8,0,False,False,False,False,False
7.13,2,1,1,0,0,31.4,7.6,74.8,3,6,0,105.7,2,False,False,True,False,False
9.44,1,0,0,0,0,40.4,9.8,51.2,0,3,0,40.4,0,False,False,False,False,True
5.26,3,1,1,0,0,48.3,9.3,62.7,2,3,0,87.5,2,False,False,True,False,False
7.09,1,1,1,0,0,49.6,4.4,61.3,1,4,2,61.6,2,False,False,True,False,False
8.15,2,0,0,1,0,31.8,5.9,93.4,2,2,1,55.0,1,False,False,True,False,False
6.68,1,1,1,1,0,1.1,8.7,89.3,0,4,0,73.6,3,False,False,False,True,False
8.85,1,1,0,1,0,90.9,4.3,48.4,0,2,1,46.7,2,True,False,False,False,False
6.18,2,0,1,1,1,77.1,8.8,79.7,2,1,0,80.5,3,False,False,True,False,False
8.34,2,0,0,0,1,44.5,7.0,89.9,0,6,0,65.7,1,False,False,False,True,False
8.45,1,1,1,1,1,6.8,9.2,52.8,0,1,1,76.6,4,True,False,False,False,False
8.42,2,0,0,0,1,58.3,5.0,76.9,0,1,0,30.1,1,True,False,False,False,False
8.13,3,0,1,0,0,39.3,5.3,54.4,1,6,0,67.4,1,False,False,False,False,False
7.55,2,1,0,1,1,23.6,4.2,50.3,1,2,3,64.8,3,False,False,False,True,False
6.85,1,1,0,1,1,65.9,9.0,73.7,0,1,1,61.7,3,False,False,True,False,False
5.37,2,1,1,0,0,48.9,6.0,70.1,1,2,1,56.3,2,False,False,True,False,False
7.71,3,1,1,1,1,11.9,7.5,80.7,0,2,0,71.3,4,False,False,True,False,False
8.84,3,0,1,0,0,80.4,4.3,84.5,2,5,1,67.1,1,False,False,False,False,True
